"GLUTEN","SV","ASHCONTENT","AIA","BrokenStarch","MOISTURE","GRANLARITY","BiscuitPasteActual","ABCActual","WaterActual","DoughMoisture","Temperature","WetWeight","Zone1","Zone2","Zone3","Zone4","SteamDamper1","SteamDamper2","SteamDamper3","SteamDamper4"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.04","1.652","17.11","9.492763126082","30","80.867","177.6","219.5","219.7","125.9","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.06","1.65","17.15","9.4903171970638","29","80.667","177.3","219.6","219.6","126.5","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.06","1.653","16.03","9.536397424868","29","80.6","176.8","219.6","217.8","133.7","0","10","30","40"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.08","1.652","17.05","9.4934357476436","29","80.467","177.7","218","218.3","126.7","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.08","1.653","16","9.536737571363","29","80.3","176.2","218.6","219.3","132.4","0","10","30","40"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.1","1.65","17.01","9.4942747444082","29","80.333","177.6","219.6","218.2","126.6","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.12","1.65","16.01","9.534652840599","29","80.7","177.8","219.9","218.6","125.8","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.14","1.654","16.04","9.5323196212631","29","81.033","177.4","220.8","217.8","134.4","0","10","30","40"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.18","1.651","16.51","9.5112202988854","30","80.567","177.2","219.1","219.6","126.8","0","10","30","50"
"11.1673","25","0.614","0.0281","5.9437","13.0863","91.485","40.28","1.651","16.01","9.5273781549831","29","80.167","177.3","218.8","219.7","127.5","0","10","30","50"
"11.51325","21","0.82465","0.03715","7.2954","12.85015","82.34105","20.01","1.652","14.01","10.45586639394","29","80.733","194","207.6","217.8","132","0","10","30","30"
"11.51325","21","0.82465","0.03715","7.2954","12.85015","82.34105","40.02","1.657","11.02","9.577012036131","30","80.5","181.1","207.5","217.6","132.1","0","10","30","30"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","15.2","1.5","10.04","11.230466363212","30","81.2","177","238.7","217.1","138.8","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","29.95","2.46","10.1","10.319014951769","30","81.267","165.6","223.1","214.4","122.7","0","15","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30","1.5","11","10.324341611145","29","80.367","178.3","220.5","209.1","119.6","0","20","60","40"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30","1.5","11","10.324341611145","29","80.4","176","218.8","209.2","123.4","0","30","60","40"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30","1.504","10.23","10.361965050666","30","81.333","182.6","223","213.9","124.4","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.02","1.502","10.01","10.371872255385","29","80.8","171.3","232","217.2","124","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.02","1.504","10.09","10.367808771017","30","79.8","164.9","224.3","214.4","123.9","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.04","1.502","10.27","10.357966344026","29","81.167","182.5","224","212.7","123.9","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.1","1.501","10.16","10.360243431718","30","81","175.1","224.3","214.8","123.9","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.14","1.5","11","10.31692921011","28","80.4","176","218.2","208.3","122.4","0","20","60","40"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.14","1.502","9.53","10.389219253459","30","80.833","150.1","218.9","221","123.8","0","15","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.18","1.504","9.33","10.396894491332","30","81.1","147.6","219","220.9","123.8","0","15","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.24","1.503","10.04","10.358580386749","30","80.667","153.7","225","208","113.4","0","30","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.28","1.504","9.51","10.382588419642","30","81.333","162.2","213.2","213","116.5","0","30","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.48","1.5","10.06","10.344968670563","29","80.7","164","228.8","214.9","128.3","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.6","1.505","8","10.44058126292","29","80.267","185.3","235.4","215.2","116.4","0","100","100","100"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","30.76","1.501","10","10.332976603395","30","81.267","177.3","225.8","213.9","125.4","0","20","40","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","34.94","1.497","9","10.163138783806","30","80.867","173.7","219","208.3","130.7","0","20","50","0"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","35","1.5","9","10.15990141125","30","80.367","171.8","218","205.6","107.3","0","30","60","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","35","1.5","9","10.15990141125","30","81.267","172.1","218.8","206.1","112.9","0","40","60","50"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","35.02","1.515","9","10.15808788313","29","81.333","171.5","218.8","207.5","127.1","0","20","50","0"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","40","1.5","10.5","9.8429738461538","30","80.767","183","226","214.7","116.7","0","20","40","100"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","45.06","1.5","8","9.7119987240248","","80.6","184.1","231","212.5","114.5","0","20","40","70"
"11.17635","20.5","0.678","0.03335","6.67375","13.168","81.9154","60.48","1.502","8","9.0412094717771","29","80.4","183.4","230.3","211.6","114.7","0","20","40","70"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","39.84","1.652","12.5","9.1918820852006","30","80.833","175.9","217.7","212.5","127","0","10","50","50"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","14.5","9.1046954162663","30","81.567","177.9","218","213.6","140.1","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","16","9.0455802053526","30","80.7","178.7","217.8","214.2","141.1","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","80.467","178.9","216.1","214.9","139.8","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","29","80.533","179","217","213.8","140.4","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","81.3","179.5","218.6","214.9","138.6","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","29","80.467","179.1","217.6","214.3","139.6","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","80.867","178.6","215.8","212.6","139.8","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","81.1","178.6","215.9","212.9","139.8","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","81.133","178.5","216","213.4","139.8","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","81.033","178.5","216.6","214.9","140.2","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40","1.65","15.5","9.065189223645","30","81.167","178.5","216.7","214.7","140.2","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.02","1.652","12.54","9.1822848526071","30","80.9","175.8","216.5","214.4","125.7","0","10","50","50"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.04","1.65","13.5","9.1428357694768","30","80.7","177.7","218.1","213.1","139.7","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.04","1.651","15.51","9.0630299072617","30","80.6","179","216.3","213.7","143.3","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.06","1.652","15.5","9.0625178614536","29","80.367","178.9","216.4","214.4","143.9","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.21","1.652","15.54","9.0544981585828","30","80.533","177.6","215.5","214.4","140.9","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.23","1.651","15.51","9.0548594931319","30","80.367","178.7","217.6","214.8","141.1","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.32","1.65","15.5","9.051430454006","30","80.7","178.9","216.4","213.6","139.9","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.4","1.649","15.5","9.0480414739214","29","80.467","184.7","222.9","215.7","144.1","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.5","1.651","12.6","9.1587166220939","30","80.9","175.6","217.6","214.1","127.4","0","10","50","50"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.67","1.65","15.5","9.0364307871703","30","80.833","178.5","216.6","213.3","140.2","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.68","1.651","15.59","9.032446871896","30","81.367","180.5","223.2","213.7","125.8","0","10","20","20"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.68","1.653","12.52","9.1539217675247","30","81.5","175.8","217.6","214.1","127","0","10","50","50"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","40.69","1.649","12.04","9.1730011513052","30","80.733","177.7","218","213.2","139.8","0","10","30","30"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","42.39","1.652","12.55","9.0781902894165","30","80.5","175.6","217.6","213.7","127.3","0","10","50","50"
"11.08765","24","0.74345","0.03245","6.9032","12.3986","85.47","51.11","1.651","14.52","8.6459437450802","30","80.867","177.7","218","213.1","139.8","0","10","30","30"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","29.52","1.502","13.01","10.252867791266","30","80.133","165.2","224.3","214.7","125.6","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","29.62","1.504","13.06","10.245138953375","30","80.867","183.3","216.7","204.1","128","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.5","13","10.228464815185","30","80.867","173.7","216.2","214.2","130.2","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.5","13","10.228464815185","30","81","165.9","216.7","212.4","131.2","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.5","13","10.228464815185","30","80.333","184.3","218.2","214.2","130.3","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.5","13","10.228464815185","30","80.7","169.7","218.1","214.5","130.1","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.503","13","10.228305413023","29","80.533","170.8","217.1","202.7","127","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.503","13","10.228305413023","30","81.267","161.3","218.1","212.6","130.1","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30","1.549","13","10.225861868527","30","81.333","165.7","218.4","210.5","130.7","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.01","1.502","13.04","10.22592226835","30","80.833","167.7","223.2","214.8","133","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.02","1.501","13.04","10.22545630895","29","80.8","181.8","218.1","204.2","127.1","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.02","1.506","13.02","10.226149036114","29","80.7","176.5","231.2","212.8","139.2","0","20","30","30"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.03","1.5","13","10.226906975536","29","80.233","186.9","217.6","212.2","129.7","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.04","1.5","13.02","10.225429516474","30","80.733","162.2","218.8","214.8","130.8","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.08","1.5","13.11","10.219045816916","29","80.667","186.8","217.3","199.1","127.7","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.08","1.503","13.04","10.222236900378","30","80.2","187.8","217.2","213.3","115.6","0","20","30","50"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.1","1.501","12.58","10.243377617174","30","80.267","188.5","219.8","213.6","136.1","0","20","40","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.15","1.512","13.01","10.219565335429","30","81.267","165.3","216.1","205","128.9","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.18","1.499","12.98","10.220135137131","30","81.3","167.1","219.2","209.2","131.6","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.18","1.5","13.03","10.217689872786","30","80.733","184.2","218.8","203.9","131.9","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.38","1.501","13.03","10.207282991798","29","80.567","182.8","217.7","199.4","130.2","0","20","30","40"
"11.0344","22.5","0.69675","0.0287","7.2723","13.1693","87.4846","30.46","1.502","13.09","10.200234293192","29","80.9","176.7","218.2","204.4","130.7","0","20","30","40"
"11.1654","21.5","0.7138","0.0264","6.38895","13.28325","86.7407","30","1.4","8","10.570139151137","29","80.067","180.5","217.5","218.5","123.1","0","40","30","60"
"11.1654","21.5","0.7138","0.0264","6.38895","13.28325","86.7407","30","1.504","8","10.56427637236","","","181","228.2","214","131.7","0","0","40","50"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","29.38","1.501","12.59","10.18817679962","30","80.633","193.4","221.9","212.9","134.3","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","29.86","1.501","12.59","10.163276926042","29","80.7","183.1","220","212.7","136.1","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","29.87","1.501","12.59","10.162759502832","30","80.367","196.2","216","202.8","128.4","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","29.98","1.506","12.5","10.161099567356","29","81.3","181.4","231.9","211.6","140.8","0","20","30","20"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30","1.506","12","10.183981060244","29","80.433","185.9","218.7","211.3","138.3","0","20","30","20"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30","1.507","12.04","10.18201003891","29","80.033","184.8","214.6","214","122.7","0","20","30","30"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.02","1.499","12.02","10.182354989363","29","80.533","178.8","218.9","209","137.6","0","20","30","20"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.02","1.503","12","10.183101206162","29","80.433","177.5","219","211.7","137.3","0","20","30","20"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.04","1.499","12.02","10.181315979371","29","80.233","178","219.4","209.4","138.4","0","20","30","20"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.04","1.5","12.54","10.156407266203","29","80.3","182.6","215.9","214.9","131.5","0","20","30","30"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.04","1.501","12.39","10.163510364101","28","80.5","194","218.3","203.5","134.9","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.08","1.504","12.53","10.154605798961","30","81.5","169.6","217","204.1","130.2","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.22","1.502","12.61","10.143679918858","29","80.767","170","218.5","203.4","133.4","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","30.34","1.504","12.56","10.139768084143","29","81.533","169.6","218.1","202.3","131.9","0","20","40","40"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","60.4","1.5","12.53","8.8020449648809","29","80.667","176.1","217","214.4","131.2","0","20","30","30"
"11.0561","22","0.73875","0.0321","8.4357","13.0498","88.57585","90.24","1.506","12.08","7.8001279271585","29","80.4","176.9","218.6","212.7","138.4","0","20","30","20"
"11.42425","23","0.7007","0.02915","7.31825","12.86445","87.97085","20","1.621","13.5","10.496087202535","0","80.7","180.7","221.8","208.7","130.6","0","20","30","40"
"11.42425","23","0.7007","0.02915","7.31825","12.86445","87.97085","20.02","1.537","13.5","10.499782035104","0","80.733","179.8","224.3","208.3","127.8","0","20","40","50"
"11.42425","23","0.7007","0.02915","7.31825","12.86445","87.97085","20.58","1.501","13.52","10.469484538588","0","80.167","179.9","220.9","208.2","126.2","0","20","30","40"
"11.42425","23","0.7007","0.02915","7.31825","12.86445","87.97085","40","1.543","8.06","9.7226730830543","31","81.033","175.7","219.4","208.9","126.9","0","20","40","50"
"11.40025","22","0.7289","0.0343","7.2457","12.89455","91.7588","60","1.5","9","8.8386249603943","29","80.467","182.2","222.2","217.9","140.7","0","10","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","20.01","1.665","16.01","10.483244701014","27","81.767","177.7","218.2","209.8","134.8","0","20","30","30"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","21.84","1.65","15.53","10.408103946102","29","80.133","177.8","222.7","210.9","136.6","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40","1.62","15.5","9.5099666986679","30","80.6","174.6","217.8","211.9","131.3","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40","1.651","15.5","9.508529664641","","80.5","173","215.5","208.4","131.4","0","10","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40","1.652","17","9.4467238121614","","80.2","173.9","213.4","208.5","135.6","0","20","30","30"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40","1.66","16","9.4874276438334","28","81.3","175.1","217.9","208","112.6","0","20","30","100"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40","1.666","16.01","9.4867382155953","27","81","175.1","218","208.2","112.7","0","20","30","100"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.01","1.65","15.51","9.50770910427","31","81.1","173.1","216","212.7","132.5","0","10","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.02","1.65","15.02","9.5276221828882","30","80.567","180.5","229.3","210.1","140.5","0","10","30","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.02","1.666","16","9.4862508124782","27","81","177.6","218.3","209.6","134.7","0","20","30","30"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.04","1.649","15.51","9.506399153992","30","80.767","174.2","218","208.2","138.5","0","10","30","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.04","1.65","15.06","9.5250481074481","31","80.467","174.2","217.1","208.5","138.8","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.06","1.655","15.19","9.5184998676685","30","80.9","178.2","221.7","210.7","141.8","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.08","1.579","15.56","9.5057613123991","31","80.867","173.5","216.8","211.7","134.6","0","10","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.08","1.652","15.55","9.5027953292019","","80.5","175.9","218.8","212.9","133.5","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.08","1.657","15.02","9.5245722039746","30","80.567","174.5","224.5","208.4","117.5","0","20","100","100"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.1","1.621","15.12","9.5211771381405","31","80.833","173.7","216.5","207.9","138.2","0","10","30","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.12","1.6","15.02","9.5254081348953","30","80.5","176","219.6","209.4","139.2","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.12","1.655","15.57","9.5000222140226","30","80.667","174.2","218","209","138.6","0","10","30","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.14","1.652","15.49","9.5025704977693","30","80.267","177.6","220.1","208.5","139.3","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.18","1.652","15.02","9.5202678406474","31","81.067","173.9","217.2","209","138.8","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.2","1.65","15.56","9.4970572176473","29","80.867","176.9","221.4","214.3","134.1","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.21","1.65","15.5","9.4990885799047","","80.2","176.6","224.2","218.7","134.3","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.5","1.651","15.12","9.5016819416584","30","80.467","175.6","219.3","209.5","139","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.52","1.65","15.51","9.484706190348","30","79.833","174.5","218.5","213.6","132.8","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.52","1.65","15.51","9.484706190348","30","80.867","173.9","217.7","214.5","131.6","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.64","1.654","15.06","9.4977066993507","31","80.767","172.9","218.4","209","129.8","0","10","30","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.75","1.652","15.07","9.4924244965438","31","80.867","174.7","218","207.8","139","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.78","1.65","17.01","9.4117545759293","27","81.367","180.2","223.3","213.9","129.3","0","20","30","100"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","40.89","1.657","15.54","9.4665347831069","29","80.633","173.6","217.1","214.3","132.1","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","41.5","1.65","15.52","9.4404147823918","30","79.5","177.8","222.8","211","136.3","0","10","20","20"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","41.73","1.65","15.6","9.4269185428544","29","81.267","173.2","213.4","209.6","135.6","0","20","30","30"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","42.16","1.652","15.52","9.4110066500551","30","80.667","181.8","234.7","217.9","139.6","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","42.8","1.655","15.49","9.383829969833","0","80.433","175.4","218.3","209.4","140.7","0","20","30","30"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","43.21","1.65","15.51","9.3652403823081","30","80.533","173.7","217.4","214.8","132.3","0","20","30","40"
"11.2595","20","0.5223","0.0275","6.363","13.0132","87.9998","43.99","1.651","15.56","9.3291386678913","30","80.733","173.5","216.8","214.6","132","0","20","30","40"
"10.70155","21.5","0.6359","0.026","6.419","13.77045","81.73975","10","1.3","13","11.91720425019","28","80.767","176.2","219.4","219.1","131.5","0","10","30","30"
"10.70155","21.5","0.6359","0.026","6.419","13.77045","81.73975","10.01","1.301","13","11.916456871587","28","80.467","179.6","224.5","219.2","133.5","0","10","30","30"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10","1.301","12.52","11.982992138957","29","81","173","218.6","213.6","118.5","0","10","50","50"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10","1.303","12.51","11.983491891229","28","80.567","174","220.1","213.7","120.7","0","10","50","50"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10","1.304","12.52","11.982782919195","29","80.767","174.3","221.1","212.9","121.7","0","10","50","50"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10.01","1.3","10.01","12.145180722892","29","80.733","174.3","221.2","212.4","121.7","0","10","50","50"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10.02","1.302","12.52","11.981554612332","28","80","172.9","218.7","213.6","118.5","0","10","50","50"
"11.2664","20","0.6766","0.0278","6.6598","13.8115","78.706","10.05","1.3","11.53","12.043253925382","29","81","174.3","221.3","212.9","121.7","0","10","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.5","12","9.5134776011867","29","80.933","175.4","216","213.9","122.4","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.5","12","9.5134776011867","29","80.967","175.6","216.7","216.2","124.3","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.5","12","9.5134776011867","29","80.267","175.5","216.5","215.9","124.1","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.5","12","9.5134776011867","29","80.267","175.6","216.3","216","124","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.5","12","9.5134776011867","29","81.1","176.6","218.8","217.9","127.2","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","20","1.501","12","9.5134251856209","29","81.2","175.5","216.1","213.8","122.3","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","39.99","1.499","12.01","8.5921977852915","29","80.567","175.5","216.1","213.6","122.3","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","39.99","1.502","12","8.5924466556412","29","80.6","175.8","216.8","214.9","123.5","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","40","1.5","13","8.5546250332384","0","80.633","177","221.3","219.7","140.6","0","20","30","30"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","40","1.5","13","8.5546250332384","30","80.633","176.9","221","218.1","139.9","0","20","30","30"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","40","1.5","13","8.5546250332384","31","80.867","176.2","225.2","220.2","150.3","0","20","30","40"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","40","1.502","12","8.5920316881756","29","80.833","176.2","218.5","217.8","127.1","0","30","50","50"
"11.2776","22","0.7026","0.0293","8.8076","11.5546","87.1111","40.04","1.502","12","8.5903722301059","29","80.767","176.5","218.7","217.8","127.1","0","30","50","50"
"10.99955","24","0.7141","0.02745","9.6838","13.2127","91.39295","40","1.65","16.5","9.6105281068677","29","80.5","174.1","221.4","226.1","149.5","0","10","20","30"
"10.99955","24","0.7141","0.02745","9.6838","13.2127","91.39295","40","1.65","16.5","9.6105281068677","30","80.967","162.7","216.5","214.7","136.6","0","10","30","30"
"10.99955","24","0.7141","0.02745","9.6838","13.2127","91.39295","40","1.65","16.5","9.6105281068677","30","81","173.2","216.4","215","136.6","0","10","30","30"
"10.99955","24","0.7141","0.02745","9.6838","13.2127","91.39295","40","1.65","16.5","9.6105281068677","30","81.2","188.5","215.5","215.1","137.7","0","10","30","30"
"10.99955","24","0.7141","0.02745","9.6838","13.2127","91.39295","40","1.65","16.5","9.6105281068677","30","80.433","161.7","213.6","214.9","136.4","0","10","30","30"
